USERID,LTV
23424381,109
22034397,109
3486492,109
4080883,109
33583591,108.99
33391183,108.97
7262149,108.96
31829893,108.96
26574433,108.96
21964890,108.92
22576029,108.92
4587731,108.92
20791116,108.9
5218387,108.89
33757434,108.86
29318816,108.85
12014001,108.84
32316194,108.83
32310327,108.8
33946368,108.8
33700430,108.8
33855005,108.78
33325286,108.78
32485139,108.78
33911140,108.71
33553811,108.68
31940523,108.67
4875740,108.66
30700053,108.65
6216124,108.64
27366372,108.57
32657637,108.56
6184004,108.54
33788033,108.48
31852157,108.4
33723573,108.38
10894553,108.38
34261126,108.38
19856929,108.37
108514,108.37
9812244,108.31
25319101,108.3
34329093,108.3
27632845,108.28
21053814,108.28
30854665,108.27
28568869,108.26
29125726,108.24
14708935,108.24
19576015,108.14
31433857,108.1
1572205,108.04
20340526,108
27157817,107.89
33524036,107.88
1437737,107.87
17425009,107.77
31329121,107.77
33938876,107.76
32906771,107.76
33936582,107.75
22563319,107.7
24610865,107.67
29923829,107.63
23340942,107.6
10641626,107.59
15835717,107.59
12737177,107.55
34064505,107.54
33985771,107.5
23069799,107.49
25630720,107.49
14773863,107.48
32272681,107.44
24748326,107.4
8959708,107.37
33807116,107.35
31951505,107.28
34250093,107.28
28571112,107.27
1293497,107.25
9163916,107.2
17492976,107.19
34165715,107.19
34012415,107.18
32184531,107.16
2167068,107.16
32898250,107.12
31544395,107.1
31411514,107.1
33699637,107.08
27992909,107.08
9275820,107.06
79334,107.05
6218742,107.03
8545114,107.02
3394975,107
26711453,107
33754491,107
20915770,107
9191940,107
21758648,106.97
33969984,106.94
4027441,106.9
5330685,106.9
32922724,106.89
16428300,106.87
34032027,106.86
33724373,106.86
32019056,106.78
33450950,106.76
33227396,106.76
25553086,106.69
32281410,106.6
34010971,106.58
33075030,106.57
32916045,106.56
12381382,106.56
2975669,106.53
28269884,106.52
32438268,106.5
1510979,106.5
2274615,106.47
5783232,106.44
34118073,106.38
27813143,106.37
4423744,106.37
32461742,106.35
12534850,106.33
33141588,106.3
27355251,106.3
28670131,106.28
32557454,106.27
1086780,106.2
34120551,106.16
33957541,106.08
7734771,106.07
31313713,106.06
21028109,106
3979853,106
29191665,106
25777881,105.99
14326841,105.99
29375259,105.99
6078557,105.99
5234848,105.98
31649030,105.98
2574075,105.98
29320265,105.97
32964296,105.97
32039650,105.96
33298805,105.96
29466213,105.96
6385002,105.96
30058348,105.94
33296041,105.93
33434442,105.92
33045649,105.9
5204934,105.8
28699760,105.8
33682815,105.79
15826038,105.79
269285,105.77
33832030,105.76
29902397,105.64
29706552,105.6
27987241,105.57
6100151,105.53
34184720,105.49
33268781,105.48
26706999,105.41
16104946,105.4
16122018,105.37
33567039,105.32
20084568,105.28
17462123,105.25
29838402,105.19
23391554,105.14
22221121,105.14
29477287,105.08
24113917,105.07
21428705,105.06
19113539,105.04
24792467,105
30068907,105
15269259,105
29550576,105
6250140,105
6808198,105
32540417,105
86378,105
591172,105
34202368,105
26133305,105
1601125,105
5328044,105
8488243,105
13287720,105
3265611,104.99
8898167,104.99
24204829,104.99
2088221,104.99
21784728,104.99
28409080,104.99
20895269,104.99
33878395,104.99
29725848,104.98
33529304,104.98
13329423,104.97
12217231,104.97
15278954,104.97
28482946,104.97
32703539,104.97
9571216,104.97
32664954,104.97
28505979,104.97
27607303,104.97
14182456,104.96
32031188,104.95
29035361,104.95
31841186,104.94
32854178,104.94
31981840,104.93
32118473,104.92
27087160,104.9
31583129,104.9
29400491,104.9
2214877,104.9
28579845,104.89
21612090,104.89
32795766,104.89
28045056,104.88
26984827,104.88
6553782,104.88
29235492,104.85
19079923,104.83
32668379,104.83
17153772,104.83
33739267,104.83
23404272,104.8
5560169,104.79
27009535,104.79
33546723,104.77
29583741,104.75
27836610,104.73
33988647,104.72
33026386,104.7
2416544,104.7
20273493,104.7
28542012,104.68
30731488,104.68
28025107,104.68
32773984,104.67
33314346,104.66
30242696,104.63
22245842,104.6
27687905,104.58
1658123,104.57
4527150,104.55
33055298,104.55
20559026,104.48
4332297,104.48
33415955,104.48
13506411,104.45
3382393,104.44
29781710,104.43
33794179,104.39
1499523,104.37
34049042,104.34
6963969,104.3
33751274,104.3
24191788,104.2
34086256,104.2
32631546,104.09
29106805,104.07
899248,104
9663163,104
26210388,104
30090537,104
5910442,104
30055256,103.97
1223037,103.94
396603,103.91
21297739,103.9
27816778,103.9
32248332,103.89
28534593,103.88
33746244,103.87
29666169,103.86
33238546,103.86
31431956,103.86
33082989,103.79
8928444,103.72
3262796,103.67
33334880,103.64
33873449,103.6
15702584,103.6
8585178,103.55
18735209,103.53
26496992,103.51
3825059,103.49
5776770,103.47
15215881,103.43
5210728,103.4
33439861,103.4
22955576,103.4
32669335,103.36
32555284,103.35
29141319,103.35
18410470,103.31
33639779,103.3
28329831,103.3
32700636,103.29
31523291,103.27
2168321,103.25
455155,103.25
24022589,103.21
34042314,103.18
4788349,103.17
33586757,103.12
13222652,103.08
16719289,103
6114703,103
28131204,103
3961327,103
19167784,102.99
31522605,102.97
31605060,102.94
8135571,102.9
8259106,102.88
33504243,102.8
32999608,102.75
16311882,102.73
34086882,102.68
8935873,102.59
5887051,102.59
26975300,102.56
5558820,102.52
18831582,102.5
28566804,102.49
32550346,102.47
28410605,102.46
11657299,102.46
6047289,102.4
29699816,102.4
151513,102.38
4169221,102.35
33197062,102.31
22633536,102.3
27392644,102.3
14724984,102.28
24235196,102.27
91768,102.2
4939835,102.07
5690428,102.06
15984845,102.05
9156753,102
6805404,102
5570949,102
7867014,102
5566924,102
20157598,101.96
18583870,101.94
25926378,101.92
26921053,101.91
30153486,101.89
31586920,101.88
32484773,101.88
32539017,101.87
34369547,101.82
20609331,101.71
28329508,101.7
28848068,101.69
2630068,101.68
23594455,101.67
33178982,101.63
3929576,101.6
11813596,101.59
34191493,101.54
3942109,101.53
30182763,101.5
20570143,101.49
3247774,101.49
34303100,101.49
5832287,101.4
25856346,101.39
32296378,101.39
9562797,101.35
20856132,101.34
33084784,101.31
27291240,101.23
20811241,101.22
33836492,101.21
514260,101.19
5958305,101.19
29138531,101.19
23621723,101.18
30101409,101.15
33806172,101.14
33706346,101.12
33839162,101.09
33483299,101.08
20364028,101.05
21699556,101.05
7893378,101
6051715,101
21636299,101
21626693,101
5330493,101
14862364,101
15524637,101
23774723,101
15822112,101
9546256,100.99
19990350,100.99
31391194,100.99
15402894,100.99
3378813,100.99
5213379,100.98
536747,100.98
31602932,100.98
25667884,100.98
31178579,100.94
33686956,100.93
5122747,100.93
33371842,100.93
7595210,100.91
33883086,100.89
5425998,100.85
33880409,100.85
21841041,100.82
33962784,100.81
33290749,100.81
11951656,100.8
32262821,100.77
28573414,100.73
28149050,100.72
33567706,100.71
28360179,100.7
33867227,100.65
32654547,100.63
12750,100.56
31291724,100.54
28827875,100.5
4281070,100.5
20548538,100.43
9802432,100.42
32768939,100.38
381913,100.34
24385776,100.3
34004818,100.24
34071535,100.24
9266840,100.21
3946719,100.21
13519669,100.14
3979396,100.14
9027805,100.14
8816345,100.14
26913717,100.1
4720913,100.09
29104485,100.09
32204725,100.08
16671697,100.07
23198151,100.07
21747675,100.07
5579126,100.07
14499456,100.06
22152487,100.02
1747841,100
104428,100
13996635,100
7411678,100
8998274,100
1637630,100
23769890,100
1644936,100
5307508,100
32644794,100
1801345,100
15878447,100
8050221,100
18299206,100
7744597,100
6680500,100
14759295,100
30079745,100
8028334,100
382636,100
2512187,100
7362075,100
4766429,100
652158,100
8881625,100
656110,100
4010475,100
18059729,100
18955982,100
20942843,100
29162538,100
316766,100
4756518,100
11648655,100
17015217,100
20729409,100
9114614,100
13654314,100
26939833,100
22270722,100
3425288,100
27316866,100
4563320,100
7348375,100
22238355,100
386846,100
17677163,100
21968949,100
4327249,100
9097066,100
20333415,100
6039221,100
26794637,100
5355023,100
31760105,100
5061109,100
13893115,100
29320969,100
13436271,100
2394394,100
15817204,100
28149538,100
22742337,100
5010835,100
21920594,100
7276905,100
3388610,100
5714302,100
6443698,100
2748998,100
19015310,100
8750293,100
31558501,100
5602027,100
22782372,100
3228498,100
3012972,100
9228835,100
22233017,100
15098145,100
33924219,100
3896893,100
201045,100
26921687,100
314294,100
1540191,100
2375738,100
22822547,100
22395443,100
6261390,100
10172197,100
26066672,100
21778570,100
5212369,100
1360193,100
3784055,100
323514,100
13306398,100
2650715,100
16887014,100
6884985,100
17842726,100
34072586,100
2372443,99.99
33800247,99.99
57400,99.99
12255582,99.99
2296937,99.99
29928693,99.99
26317077,99.99
33208547,99.99
33538095,99.99
29102616,99.99
16158516,99.99
25160793,99.99
29631488,99.99
28029833,99.99
15554062,99.99
32975013,99.99
29737781,99.99
28277061,99.99
6956498,99.99
32794399,99.99
7075079,99.99
31826743,99.99
33282360,99.99
26454792,99.99
33524639,99.99
33276483,99.99
27745553,99.99
34090149,99.99
32721966,99.99
32323170,99.99
33547397,99.99
32381646,99.99
34330692,99.99
27603314,99.99
28525468,99.99
9064433,99.98
33830549,99.98
2161936,99.98
33727623,99.98
26222088,99.98
33797362,99.98
1390232,99.98
34340552,99.98
31510776,99.98
32819823,99.98
1347540,99.98
28182398,99.98
20217106,99.98
21088197,99.98
32696098,99.98
20190874,99.98
34380145,99.98
20485879,99.98
29578506,99.98
33888812,99.98
20668644,99.98
1608472,99.98
1153291,99.98
5612316,99.98
32203244,99.98
32374347,99.98
31913428,99.98
31459800,99.98
17077652,99.98
33468990,99.98
32994126,99.98
34118432,99.98
32315095,99.98
14634612,99.97
25857884,99.97
31789200,99.96
19749638,99.96
20777629,99.95
25934701,99.95
5707286,99.95
31996187,99.94
3210415,99.94
33562342,99.94
305906,99.94
32215385,99.94
1487602,99.94
1689131,99.93
34304349,99.93
32375715,99.92
33470753,99.91
29494059,99.91
31858611,99.9
31572071,99.9
7241928,99.9
24623821,99.9
21837979,99.9
22687351,99.9
29064661,99.9
32386601,99.9
31409030,99.9
33202282,99.89
29392901,99.89
33608794,99.89
27842473,99.89
33538423,99.88
31983176,99.87
29198272,99.87
17221169,99.86
31954691,99.85
32109649,99.85
13277160,99.85
31158449,99.84
22570981,99.84
32526815,99.83
2194909,99.83
21169595,99.83
33543697,99.8
26505653,99.8
32765253,99.79
25102060,99.79
28615234,99.78
31294352,99.77
18827342,99.74
27395428,99.7
31743105,99.7
21539145,99.69
46240,99.66
4868722,99.6
34185768,99.59
3789086,99.59
7526935,99.57
33445132,99.56
27214134,99.55
34192147,99.51
31512032,99.5
33779192,99.49
12234915,99.49
30885639,99.48
10991077,99.44
33469242,99.4
33812720,99.4
2237573,99.4
16332416,99.39
34351306,99.36
33176064,99.34
26520903,99.31
8242896,99.29
33268164,99.29
33889560,99.26
27705258,99.2
33386428,99.13
17481417,99.11
33593678,99.1
22095683,99.08
10791794,99.07
32592912,99.04
33487230,99.03
31789896,99.02
3748504,99
28701712,99
5640125,99
6365929,99
1516443,99
33601318,98.99
18411363,98.96
32662364,98.9
32772486,98.89
33653403,98.88
29606549,98.85
31324896,98.84
30902447,98.8
1062204,98.78
20443776,98.75
33363733,98.75
19540315,98.75
33199026,98.74
372449,98.73
33267728,98.73
8924486,98.7
29640578,98.69
33547614,98.65
34115745,98.63
33812650,98.6
33288703,98.6
33611709,98.59
33747142,98.59
33925449,98.58
33178395,98.55
30190778,98.5
33907645,98.47
2210207,98.44
24896396,98.39
29204141,98.39
33649792,98.38
33084143,98.31
18009636,98.3
5707137,98.3
5032069,98.28
14476813,98.18
344231,98.16
34206677,98.12
33846259,98.09
3848949,98.07
214817,98.06
18142246,98.05
33796792,98.04
27882044,98.02
32061181,98.01
8307557,98
28008536,97.98
6155964,97.98
33456186,97.96
4846393,97.92
31977753,97.91
22768207,97.89
5368865,97.89
13529946,97.8
34018953,97.79
32734381,97.79
32592818,97.78
34251301,97.78
33915761,97.78
24695826,97.77
33288942,97.71
32810863,97.7
34206316,97.65
6882527,97.64
2641580,97.63
33502349,97.62
7673847,97.59
8198493,97.54
5452081,97.5
31838858,97.5
31410889,97.5
9475204,97.5
1647518,97.48
4699066,97.46
500738,97.37
7526497,97.35
4180117,97.33
34276103,97.27
31310695,97.2
23483295,97.19
7443447,97.17
32015702,97.05
33650807,97.03
34372299,97.01
1145526,97
25144671,97
670208,96.99
27030918,96.98
29284881,96.97
34001131,96.95
174839,96.95
697926,96.94
13158951,96.94
3697097,96.92
29250996,96.92
827837,96.92
10389071,96.9
29095308,96.89
30001106,96.88
33548860,96.85
31368206,96.85
33174989,96.76
32935548,96.76
28489224,96.75
2629012,96.75
1025604,96.74
5798444,96.7
28393087,96.7
23994612,96.68
5076516,96.65
32057113,96.64
32910197,96.62
22039514,96.6
13277907,96.6
28195612,96.48
26930801,96.45
22615229,96.44
9464268,96.41
32020291,96.37
12426470,96.34
34178568,96.32
29631364,96.28
27335520,96.25
19215485,96.22
23818110,96.19
34109430,96.16
29023248,96.16
33754777,96.14
32889748,96.09
29155436,96.08
29141295,96.07
19552240,96.07
17709799,96.06
1428119,96.05
31483673,96.05
9913133,96.03
23492059,96
31976592,96
17014134,95.98
31566049,95.98
31997072,95.97
31903632,95.97
33905695,95.97
32495821,95.96
32330627,95.94
4260720,95.91
31824871,95.9
32964031,95.9
25987894,95.9
32662659,95.89
1776292,95.89
29921670,95.88
6661674,95.87
24317581,95.85
2171062,95.84
11887403,95.83
33597779,95.81
27385305,95.78
7249282,95.75
32129288,95.7
34340547,95.7
22694718,95.7
28348519,95.69
310210,95.68
28857286,95.67
4310384,95.67
29206912,95.62
27476214,95.6
8423979,95.54
32049634,95.52
5676326,95.49
34349727,95.49
33886291,95.46
31805040,95.45
32476010,95.41
29798164,95.4
33901281,95.38
34293849,95.38
32943541,95.37
33061689,95.34
27995087,95.19
33557143,95.13
7275991,95.1
25751936,95.09
946403,95.07
6763122,95.05
1768827,95
5330044,95
23909475,95
30877150,95
4919145,95
25558258,95
23708756,95
25811337,95
18891182,95
1185255,95
17235261,95
3131133,95
14613685,95
33296332,95
30069311,95
28754995,95
1037406,95
32878774,94.99
30106494,94.98
33422849,94.98
2326636,94.98
34186975,94.98
8061952,94.97
14183542,94.97
31971422,94.96
29658178,94.96
31959668,94.96
32808624,94.95
23718229,94.94
32641235,94.94
908470,94.94
30016177,94.94
31814415,94.94
21340213,94.94
34165215,94.94
32487783,94.94
21491797,94.93
25936794,94.93
33707973,94.9
20773551,94.9
6509361,94.9
32874023,94.9
33549767,94.89
26259872,94.89
2694616,94.89
29841363,94.89
21427058,94.88
4319017,94.88
34000661,94.86
32474239,94.81
12571845,94.78
4900379,94.77
15504939,94.77
29101455,94.77
32039227,94.7
12246876,94.67
32397554,94.67
32748539,94.62
33797908,94.58
26298614,94.57
31920664,94.5
33162204,94.49
34103439,94.49
2201166,94.49
33817964,94.49
2139085,94.49
31390077,94.48
27833474,94.46
32008864,94.46
28708322,94.46
25455095,94.45
21119079,94.4
29917643,94.37
32917935,94.37
29191223,94.34
2537626,94.33
34111786,94.3
1750787,94.3
31406225,94.27
17456389,94.16
13980620,94.15
8356130,94.1
19466929,94.09
31864771,94
1370990,94
22963499,94
16301310,93.98
25669528,93.98
33835677,93.95
2525080,93.95
17680781,93.94
33934754,93.94
31713208,93.9
11402880,93.9
33907219,93.88
8721419,93.82
28052443,93.79
1547757,93.75
29098656,93.75
2997486,93.69
8260909,93.67
17310829,93.65
10435386,93.62
18523565,93.59
27216522,93.58
27751398,93.55
18989626,93.53
32847939,93.5
32851960,93.49
31787411,93.49
33418859,93.49
33586983,93.48
32362592,93.4
4048826,93.38
22854696,93.37
32777199,93.37
14208759,93.31
33202992,93.3
1266914,93.24
27442486,93.2
4321024,93.14
18651422,93.1
27937991,93.09
13215642,93.03
26928732,93.01
4723168,93
3300620,93
19028010,93
33873738,92.97
4513831,92.96
4987768,92.91
30022555,92.89
5893499,92.88
30266105,92.87
33777121,92.86
27488736,92.8
18399714,92.8
6138288,92.79
29768900,92.77
6143246,92.74
29138130,92.73
33778940,92.7
34057096,92.62
5766736,92.62
32249676,92.59
25787634,92.59
23775127,92.56
31560922,92.56
25912826,92.52
7480213,92.4
7606154,92.39
6205486,92.38
29038423,92.37
33923015,92.36
33835854,92.34
32012963,92.33
28481881,92.3
18398324,92.3
33604355,92.28
19836917,92.27
26295038,92.26
31691124,92.23
34037840,92.19
33883477,92.18
29023159,92.1
33976005,92.1
6300245,92.06
34215990,92.02
18453071,92
2185782,92
33014007,91.97
33257934,91.97
29056121,91.96
22113846,91.92
32526381,91.92
19219687,91.89
29570787,91.89
28988901,91.88
31724541,91.88
5946353,91.87
19129096,91.86
2110220,91.81
32113155,91.81
16997466,91.8
21039811,91.79
26923100,91.78
31572966,91.77
32694102,91.7
31665922,91.66
26900802,91.61
18677278,91.58
27490900,91.57
23600021,91.55
1810355,91.5
1171452,91.48
31522018,91.43
4972084,91.39
29812137,91.39
7627068,91.38
31984527,91.34
34315680,91.28
20810881,91.28
2601509,91.22
21374417,91.2
29227008,91.2
34135328,91.2
28544913,91.19
27591150,91.19
32953307,91.18
27676857,91.16
21531594,91.09
32042190,91.08
27700382,91.07
7749456,91.06
33721535,91.04
5263669,91
102200,91
9658885,91
31779133,90.97
34302902,90.95
5920563,90.95
32553692,90.95
32353288,90.94
22710036,90.92
33701667,90.91
23105021,90.9
29356632,90.9
27897273,90.89
7676253,90.87
6539981,90.86
672902,90.8
33042399,90.8
29015301,90.79
34355548,90.79
29752583,90.76
34069799,90.72
1436396,90.7
34350618,90.69
18788813,90.69
13756227,90.68
31965758,90.68
19849302,90.67
26632054,90.67
18926443,90.6
21087938,90.6
31704346,90.6
33280471,90.59
33547505,90.59
5353436,90.59
7313902,90.51
9056018,90.42
33976557,90.39
33104113,90.36
33777299,90.35
19119772,90.29
33481467,90.23
13179640,90.2
1361298,90.2
14185742,90.16
34213050,90.15
13496525,90.1
6194225,90.09
31583748,90.08
33520719,90.04
21942706,90.02
14443519,90.02
5994880,90
5642283,90
24172528,90
15519193,90
7826214,90
20737385,90
20143198,90
5689749,90
28534569,90
29189664,90
22634680,90
4086628,90
33782183,90
4575060,90
9199516,90
20136365,90
26981968,90
20117509,89.98
3297128,89.98
17681904,89.98
18662878,89.98
28493169,89.98
624742,89.97
23053561,89.97
33642821,89.96
33195544,89.96
20211889,89.96
